24902	Project Coordination Assistance (Crosscutting)	\N	Project Coordination Assistance (Crosscutting)	\N	\N	\N	\N	\N	\N	\N	2015-01-01	2019-12-31	2016-10-25	\N	\N	\N	\N	\N	A	1	\N	\N
24903	Population Dynamics (Data Development)	\N	Population Dynamics (Data Development)	\N	\N	\N	\N	\N	\N	\N	2015-01-01	2019-12-31	2016-10-25	\N	\N	\N	\N	\N	A	1	\N	\N
24904	Child Health and Nutrition Project in Timor Leste	\N	Child Health and Nutrition Project in Timor Leste	\N	\N	The General objectives is to reduce burden of malnutrition and micronutrient deficiency among under-five children and women	\N	The General objectives is to reduce burden of malnutrition and micronutrient deficiency among under-five children and women	\N	\N	2014-03-14	2017-03-13	2016-10-26	\N	\N	\N	\N	\N	A	1	\N	\N
24906	Civil Society Monitoring of Security Sector Development  (CSM-SSD)	\N	Civil Society Monitoring of Security Sector Development  (CSM-SSD)	\N	\N	Civil Society Monitoring of Security Sector Development  (CSM-SSD) aims to improve the Timor Leste National Police's (PNTL) responsiveness to mitigating conflicts and ensuring overall public safety and security	\N	Civil Society Monitoring of Security Sector Development  (CSM-SSD) aims to improve the Timor Leste National Police's (PNTL) responsiveness to mitigating conflicts and ensuring overall public safety and security	\N	\N	2015-05-16	2017-03-31	2016-10-26	\N	\N	\N	\N	\N	A	1	\N	\N
24905	Capacity Development Proejct on Road Maintenance of Timor Leste with the case of the National NO.1 throug Triangular Cooperation by Timor Leste, Indonesian and Japan	\N	Capacity Development Proejct on Road Maintenance of Timor Leste with the case of the National NO.1 throug Triangular Cooperation by Timor Leste, Indonesian and Japan	\N	\N	Capacity Development of the staff DRBFC about road maintenance through training and intership in Indonesia and seminar in Timor Leste	\N	Capacity Development of the staff DRBFC about road maintenance through training and intership in Indonesia and seminar in Timor Leste	\N	\N	2015-05-16	2017-03-31	2016-10-26	\N	\N	\N	\N	\N	A	1	\N	\N
24910	Master Degree Scholarship-Invitation Training in Korea (Course: Agriculture and Rural Development)	\N	Master Degree Scholarship-Invitation Training in Korea (Course: Agriculture and Rural Development)	\N	\N	Sending Timorense to Korea for getting a Master's degree Supporting their tution fee and living expenses	\N	Sending Timorense to Korea for getting a Master's degree Supporting their tution fee and living expenses	\N	\N	2016-07-27	\N	2016-10-26	\N	\N	\N	\N	\N	A	1	\N	\N
24907	Institutional Reform and Transformation of Ministry of Agriculture and Fisheries	\N	Institutional Reform and Transformation of Ministry of Agriculture and Fisheries	\N	\N	The Project will assist the Ministry of Agricukture and Fisheries to prepare fundamental change to decentralize the services at the municipality level	\N	The Project will assist the Ministry of Agricukture and Fisheries to prepare fundamental change to decentralize the services at the municipality level	\N	\N	2015-01-20	2017-11-20	2016-10-26	\N	\N	\N	\N	\N	A	1	\N	\N
24908	Master Degree Scholarship-Invitation Training in Korea (Title: International Development)	\N	Master Degree Scholarship-Invitation Training in Korea (Title: International Development)	\N	\N	\N	\N	\N	\N	\N	2011-07-30	\N	2016-10-26	\N	\N	\N	\N	\N	A	1	\N	\N
24909	Master Degree Scholarship-Inivitation Training in Korea (Course: Rural Society Leadership Development for Global Poverty Education)	\N	Master Degree Scholarship-Inivitation Training in Korea (Course: Rural Society Leadership Development for Global Poverty Education)	\N	\N	Sending Timorense to Korea for getting a Master's degree supporting their tution fee and living expenses	\N	Sending Timorense to Korea for getting a Master's degree supporting their tution fee and living expenses	\N	\N	2011-08-08	\N	2016-10-26	\N	\N	\N	\N	\N	A	1	\N	\N
24911	Strenthening of Social Protection Systems in the PALOP and Timor Leste	\N	Strenthening of Social Protection Systems in the PALOP and Timor Leste	\N	\N	ACTION/Portugal main objective in to reinforce social protection system in African Portugues-speaking Countries (PALOP) and Timor-Leste	\N	ACTION/Portugal main objective in to reinforce social protection system in African Portugues-speaking Countries (PALOP) and Timor-Leste	\N	\N	2015-12-03	2018-12-31	2016-10-26	\N	\N	\N	\N	\N	A	1	\N	\N
24912	Strenthening the National Forest Policy in Timor LEste	\N	Strenthening the National Forest Policy in Timor LEste	\N	\N	Through the project. FAO technical expertise will be made available to support the goverment in (1) carrying out the assessment of strengths and weaknesses of NFP and in fanalizing the darft forest law	\N	Through the project. FAO technical expertise will be made available to support the goverment in (1) carrying out the assessment of strengths and weaknesses of NFP and in fanalizing the darft forest law	\N	\N	2016-04-01	2018-03-31	2016-10-27	\N	\N	\N	\N	\N	A	1	\N	\N
24913	Construction of Shelter Home for Women and Children at Baukau Referal Hospital	\N	Construction of Shelter Home for Women and Children at Baukau Referal Hospital	\N	\N	Building a safe house at the Baukau Referal Hospital for Women and Children to protect from violence	\N	Building a safe house at the Baukau Referal Hospital for Women and Children to protect from violence	\N	\N	2016-03-03	\N	2016-10-27	\N	\N	\N	\N	\N	A	1	\N	\N
24109	Capacity Strengthening Program of Education	\N	Capacity Strengthening Program of Education	\N	\N	Capacity Strengthening for youth, Spesial course Inglish and Course Portugues	\N	Capacity Strengthening for youth, Spesial course Inglish and Course Portugues	\N	\N	2016-02-01	2026-01-01	2016-11-09	\N	\N	\N	\N	\N	A	1	\N	\N
25006	Head of Mission Fund	\N	Head of Mission Fund	\N	\N	Support Community Based Organizations to improve social and Economic well-being	\N	Support Community Based Organizations to improve social and Economic well-being	\N	\N	2000-07-01	\N	2016-11-22	\N	\N	\N	\N	\N	A	1	\N	\N
1141	Civic Education	\N	Civic Education	\N	\N	To help the communities in the rural area to accept the all information about HR, TL Constitution, V	\N	To help the communities in the rural area to accept the all information about HR, TL Constitution, V	\N	\N	2000-09-01	\N	2016-11-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24914	Building Recycling System on Agriculture "transferring waste into Treasure on the Basis of Haga City Model"	\N	Building Recycling System on Agriculture "transferring waste into Treasure on the Basis of Haga City Model"	\N	\N	Household waste and livestock waste are spoiled without any separating and recycling, the are scattering here and there. It may cause enviroment pollution in the area	\N	Household waste and livestock waste are spoiled without any separating and recycling, the are scattering here and there. It may cause enviroment pollution in the area	\N	\N	2016-03-01	2018-03-31	2016-10-27	\N	\N	\N	\N	\N	A	1	\N	\N
24915	Supporitng MoE Timor-Leste in Strenthening the 3 UNESCO-initiaded Community Learning Centers (CLCs) to Become their Local Partners in Wmpowering District Communities to Promote Rural Development	\N	Supporitng MoE Timor-Leste in Strenthening the 3 UNESCO-initiaded Community Learning Centers (CLCs) to Become their Local Partners in Wmpowering District Communities to Promote Rural Development	\N	\N	The aims of the project is to support the functioning of the 3-UNESCO supported Community Learning Centers located in the 3 districts (onr per district) that these CLCs will become meodels of learning and accessing non-formal education	\N	The aims of the project is to support the functioning of the 3-UNESCO supported Community Learning Centers located in the 3 districts (onr per district) that these CLCs will become meodels of learning and accessing non-formal education	\N	\N	2012-01-31	\N	2016-10-27	\N	\N	\N	\N	\N	A	1	\N	\N
24916	Strenthening Women Survivors of Violence in Timor Leste	\N	Strenthening Women Survivors of Violence in Timor Leste	\N	\N	Especially Victims of Sexual Violence, are poor, have difficulties accessing basic services, and remain disempowered and discriminated in their communitie	\N	Especially Victims of Sexual Violence, are poor, have difficulties accessing basic services, and remain disempowered and discriminated in their communitie	\N	\N	2015-01-01	2017-12-31	2016-10-27	\N	\N	\N	\N	\N	A	1	\N	\N
24917	Aquaculture Development	\N	Aquaculture Development	\N	\N	An implementation plan developed to implement the National Aquaculture Development startegy (20) Improved capacity and knowledge of the National Directorate of Fisheries and Aquaculture	\N	An implementation plan developed to implement the National Aquaculture Development startegy (20) Improved capacity and knowledge of the National Directorate of Fisheries and Aquaculture	\N	\N	2013-06-26	2019-06-30	2016-10-27	\N	\N	\N	\N	\N	A	1	\N	\N
24918	Australian Volunteers for International Development (AVID)	\N	Australian Volunteers for International Development (AVID)	\N	\N	Support to organization that provide Australian Volunteers to Timor Leste	\N	Support to organization that provide Australian Volunteers to Timor Leste	\N	\N	2010-12-17	2020-12-31	2016-10-27	\N	\N	\N	\N	\N	A	1	\N	\N
24919	TOMAK-Farming for Prosperity (Timor Leste)	\N	TOMAK-Farming for Prosperity (Timor Leste)	\N	\N	Economic growth has been elusive most rural Timorense	\N	Economic growth has been elusive most rural Timorense	\N	\N	2016-05-06	2021-06-30	2016-10-27	\N	\N	\N	\N	\N	A	1	\N	\N
24920	The Project for Improving Public Health Condition in Hatolia Village, Hatolia Post-administrative, Ermera Municipality	\N	The Project for Improving Public Health Condition in Hatolia Village, Hatolia Post-administrative, Ermera Municipality	\N	\N	Improving access to clean water and knowledge of hygiene and sanitation	\N	Improving access to clean water and knowledge of hygiene and sanitation	\N	\N	2016-03-03	\N	2016-10-27	\N	\N	\N	\N	\N	A	1	\N	\N
24921	Nutrition and Food Safety	\N	Nutrition and Food Safety	\N	\N	Primary and Secondary long term effects  by a development (in public health)	\N	Primary and Secondary long term effects  by a development (in public health)	\N	\N	2009-01-01	\N	2016-10-27	\N	\N	\N	\N	\N	A	1	\N	\N
24922	Building Climate/Disaster Reselience Along the Dili-Ainaro and Road Corridors in Timor Leste	\N	Building Climate/Disaster Reselience Along the Dili-Ainaro and Road Corridors in Timor Leste	\N	\N	Strenthening Capacity for Planning and Delivering Community Based Disaster Risk Management at Subdistrict Level	\N	Strenthening Capacity for Planning and Delivering Community Based Disaster Risk Management at Subdistrict Level	\N	\N	2014-03-30	2017-06-30	2016-10-28	\N	\N	\N	\N	\N	A	1	\N	\N
24923	Timor Leste Ec Management and Governance	\N	Timor Leste Ec Management and Governance	\N	\N	Activities are grouped in three pillars (broadly) described as Macr, Governance, and Programme M&E	\N	Activities are grouped in three pillars (broadly) described as Macr, Governance, and Programme M&E	\N	\N	2014-03-21	\N	2016-10-28	\N	\N	\N	\N	\N	A	1	\N	\N
24924	Non Communicable Diseases, Mental, Injury, Disabilty and Health Ageing	\N	Non Communicable Diseases, Mental, Injury, Disabilty and Health Ageing	\N	\N	\N	\N	\N	\N	\N	2009-01-01	\N	2016-10-28	\N	\N	\N	\N	\N	A	1	\N	\N
24925	Mother and Child Health, Reproductive Health, Midwifery and Nursing	\N	Mother and Child Health, Reproductive Health, Midwifery and Nursing	\N	\N	Technical Support provided to the Ministry of Health to improve Maternal, Neonatal, Child Health and Reproductive Health	\N	Technical Support provided to the Ministry of Health to improve Maternal, Neonatal, Child Health and Reproductive Health	\N	\N	2009-01-01	\N	2016-10-28	\N	\N	\N	\N	\N	A	1	\N	\N
24926	Social Determinan of Health and Gender Mainstreaming	\N	Social Determinan of Health and Gender Mainstreaming	\N	\N	\N	\N	\N	\N	\N	2009-01-01	\N	2016-10-28	\N	\N	\N	\N	\N	A	1	\N	\N
24927	Emergency Preparedness and Response (EPR)	\N	Emergency Preparedness and Response (EPR)	\N	\N	\N	\N	\N	\N	\N	2009-01-01	\N	2016-10-28	\N	\N	\N	\N	\N	A	1	\N	\N
24928	Public Health and Environment	\N	Public Health and Environment	\N	\N	Primary and Secondary long term effects by a development intervention (in Public Health)	\N	Primary and Secondary long term effects by a development intervention (in Public Health)	\N	\N	2009-01-01	\N	2016-10-28	\N	\N	\N	\N	\N	A	1	\N	\N
24929	Health Promotion and Tabacco Control	\N	Health Promotion and Tabacco Control	\N	\N	\N	\N	\N	\N	\N	2009-01-01	\N	2016-10-28	\N	\N	\N	\N	\N	A	1	\N	\N
24932	Cooperation between Adp (Aguas de Portugal) and Timor Leste in the Water and Sanitation Sector	\N	Cooperation between Adp (Aguas de Portugal) and Timor Leste in the Water and Sanitation Sector	Cooperacao entre Adp (Aguas de Portugal) e Timor Leste no Setor da Agua e Saneamento	\N	Technical assistance, technical training and support to management and improvement of water systems and services	\N	Technical assistance, technical training and support to management and improvement of water systems and services	Assistencia tecnica, capacitacao tecnica e apoio a gestao e melhoria de sistemas e servicos de agua e redidous	\N	2014-01-01	2018-12-31	2016-11-15	\N	\N	\N	\N	\N	A	1	\N	\N
24933	Higher Education in Portugal	\N	Higher Education in Portugal	Ensino Superior em Portugal	\N	Support for East Timorese students attending higher education in Portugal	\N	Support for East Timorese students attending higher education in Portugal	Apoio a estudantes Timorense que frequentam o ensino superior em Portugal	\N	2003-01-01	\N	2016-11-15	\N	\N	\N	\N	\N	A	1	\N	\N
24934	Training on Marine Finfish Culture-Fishery Post Harvest Technology	\N	Training on Marine Finfish Culture-Fishery Post Harvest Technology	\N	\N	Increace the Effectiveness of the Working System	\N	Increace the Effectiveness of the Working System	\N	\N	2011-07-15	\N	2016-11-03	\N	\N	\N	\N	\N	A	1	\N	\N
25001	Child Health and Nutrition Project in Timor Leste	\N	Child Health and Nutrition Project in Timor Leste	\N	\N	The General objectives is to reduce burden of malnutrition deficiency among under five children	\N	The General objectives is to reduce burden of malnutrition deficiency among under five children	\N	\N	2014-03-14	2017-03-13	2016-11-22	\N	\N	\N	\N	\N	A	1	\N	\N
24935	Training Courses namely; Competency Development, for Laboratory, Health Information System-Informatics, Communicable Diseace Control Focus on HIV/Aids and TB, Nutrition and Food Safety	\N	Training Courses namely; Competency Development, for Laboratory, Health Information System-Informatics, Communicable Diseace Control Focus on HIV/Aids and TB, Nutrition and Food Safety	\N	\N	Increase Capacity and Effectiveness of System and Staff	\N	Increase Capacity and Effectiveness of System and Staff	\N	\N	2011-03-01	\N	2016-11-03	\N	\N	\N	\N	\N	A	1	\N	\N
24936	Market Development Facility (MDF) in Timor Leste	\N	Market Development Facility (MDF) in Timor Leste	\N	\N	The Market Development Facility (MDF) is a multi-country private sector development program that aims to reduce poverty by creating sustainable private sector employment and income earning opportunities for poor women and men in rural area and urban areas	\N	The Market Development Facility (MDF) is a multi-country private sector development program that aims to reduce poverty by creating sustainable private sector employment and income earning opportunities for poor women and men in rural area and urban areas	\N	\N	2013-04-24	2018-06-30	2016-11-07	\N	\N	\N	\N	\N	A	1	\N	\N
24941	Improving the Quality of Education	\N	Improving the Quality of Education	\N	\N	Small Scale, school level reading assessments (EGRA) at two points in time, 2016 and mid 2017	\N	Small Scale, school level reading assessments (EGRA) at two points in time, 2016 and mid 2017	\N	\N	2015-01-01	2018-03-31	2016-11-07	\N	\N	\N	\N	\N	A	1	\N	\N
24937	Strengthening Statistics-GfD	\N	Strengthening Statistics-GfD	\N	\N	The SCCD aims to enable ABD to build the directorate General of Statistics (DGE) capacity to lead development of a national statitics system, based on trusted statistics that are relevant to national development	\N	The SCCD aims to enable ABD to build the directorate General of Statistics (DGE) capacity to lead development of a national statitics system, based on trusted statistics that are relevant to national development	\N	\N	2013-05-31	2017-06-30	2016-11-07	\N	\N	\N	\N	\N	A	1	\N	\N
24938	Governance for Develppment (GfD) Managing Contractor	\N	Governance for Develppment (GfD) Managing Contractor	\N	\N	Australia will work in partnership with the Goverment of Timor Leste to assist where possible in meeting the strategic Development plan goals good public sector management that enables growth and delivery of services to meet Timor-Leste's development needs. This Program is currently being designed	\N	Australia will work in partnership with the Goverment of Timor Leste to assist where possible in meeting the strategic Development plan goals good public sector management that enables growth and delivery of services to meet Timor-Leste's development needs. This Program is currently being designed	\N	\N	2013-05-31	2017-06-30	2016-11-07	\N	\N	\N	\N	\N	A	1	\N	\N
24939	Timor Leste Police Development Program (TLPDP)	\N	Timor Leste Police Development Program (TLPDP)	\N	\N	Through the Timor Leste Police Development program, the Australian Federal Police are helping to build policing skills and education levels within the East Timorense Police Force (PNTL)	\N	Through the Timor Leste Police Development program, the Australian Federal Police are helping to build policing skills and education levels within the East Timorense Police Force (PNTL)	\N	\N	2012-01-01	2018-01-01	2016-11-07	\N	\N	\N	\N	\N	A	1	\N	\N
24940	The Asia Foundation Timor Leste Partnership- PNDS and GfD	\N	The Asia Foundation Timor Leste Partnership- PNDS and GfD	\N	\N	Support of Coalitions to build elite consensus on positive reforms in priority areas agreed by The Asia Foundation and Australian Aid	\N	Support of Coalitions to build elite consensus on positive reforms in priority areas agreed by The Asia Foundation and Australian Aid	\N	\N	2012-02-08	2017-06-30	2016-11-07	\N	\N	\N	\N	\N	A	1	\N	\N
24944	Ending Violence Against Women	\N	Ending Violence Against Women	\N	\N	An enabling legislative and policy environment in line with international standars on EVAW and other forms of discrimination is in place translated into action	\N	An enabling legislative and policy environment in line with international standars on EVAW and other forms of discrimination is in place translated into action	\N	\N	2015-09-02	\N	2016-11-07	\N	\N	\N	\N	\N	A	1	\N	\N
24945	Women, Peace and Security	\N	Women, Peace and Security	\N	\N	This Project aims to support development of accountability frameworks for implementation of the WPS commitments, and strenghten capacity of women and gender equality advocates to lead and influence conflict prevention	\N	This Project aims to support development of accountability frameworks for implementation of the WPS commitments, and strenghten capacity of women and gender equality advocates to lead and influence conflict prevention	\N	\N	2016-10-11	\N	2016-11-08	\N	\N	\N	\N	\N	A	1	\N	\N
24942	Women's Economic Empowerment	\N	Women's Economic Empowerment	\N	\N	National strategis, laws, policies and plans adopted and implemented to advance women's economic rights and entitlement and strengthened public accountability	\N	National strategis, laws, policies and plans adopted and implemented to advance women's economic rights and entitlement and strengthened public accountability	\N	\N	2016-01-01	2016-12-31	2016-11-07	\N	\N	\N	\N	\N	A	1	\N	\N
24943	Strenthening Women Survivors of Violence in Timor Leste	\N	Strenthening Women Survivors of Violence in Timor Leste	\N	\N	There is a strong and Sustainable National Victims Association with a high degree of partsipation from Women	\N	There is a strong and Sustainable National Victims Association with a high degree of partsipation from Women	\N	\N	2015-01-01	2017-12-31	2016-11-07	\N	\N	\N	\N	\N	A	1	\N	\N
24946	Gender Responsive Governance	\N	Gender Responsive Governance	\N	\N	Support women laeder (Member of Parliament, Leaders at Municipal and Village levels)	\N	Support women laeder (Member of Parliament, Leaders at Municipal and Village levels)	\N	\N	2016-08-11	2018-07-11	2016-11-08	\N	\N	\N	\N	\N	A	1	\N	\N
24947	Timor Leste Education Program	\N	Timor Leste Education Program	\N	\N	The Australian Education Program Focuses on providing brnrfits directly to the scholl level	\N	The Australian Education Program Focuses on providing brnrfits directly to the scholl level	\N	\N	2012-07-01	\N	2016-11-08	\N	\N	\N	\N	\N	A	1	\N	\N
24949	Water, Sanitation and Hygiene (WASH) Program	\N	Water, Sanitation and Hygiene (WASH) Program	\N	\N	The WASH program is creating child freindly schools, improving school insfrastructure and sanitation facilities	\N	The WASH program is creating child freindly schools, improving school insfrastructure and sanitation facilities	\N	\N	2012-07-01	\N	2016-11-09	\N	\N	\N	\N	\N	A	1	\N	\N
24948	Water, Sanitation and Hygiene (WASH) Program	\N	Water, Sanitation and Hygiene (WASH) Program	\N	\N	The WASH program in creating child friendly schools, improving school infrastructure and sanitation facilities	\N	The WASH program in creating child friendly schools, improving school infrastructure and sanitation facilities	\N	\N	2012-07-01	\N	2016-11-08	\N	\N	\N	\N	\N	A	1	\N	\N
24950	Timor Leste Education Program	\N	Timor Leste Education Program	\N	\N	The Australian Education Program focuses on providing benefits directy to the scholl level	\N	The Australian Education Program focuses on providing benefits directy to the scholl level	\N	\N	2012-07-01	\N	2016-11-09	\N	\N	\N	\N	\N	A	1	\N	\N
25002	Final Evaluation of the Apoio à Governação Democrática em Timor-Leste - Programa de Justiça	\N	Final Evaluation of the Apoio à Governação Democrática em Timor-Leste - Programa de Justiça	\N	\N	\N	\N	\N	\N	\N	2017-03-20	\N	2017-06-20	Ongoing	\N	Ongoing	\N	\N	A	1	\N	\N
24951	Bee Saneamentu no Ijiene Komunidade (BESIK)	Bee Saneamentu no Ijiene Komunidade (BESIK)	\N	\N	\N	Konstrusaun bee mos ba komunidade integradu ho sanitasaun	Konstrusaun bee mos ba komunidade integradu ho sanitasaun	\N	\N	\N	2016-04-01	2017-03-31	2016-11-09	\N	\N	\N	\N	\N	A	1	\N	\N
24952	Coffe and Cocoa Development in Timor Leste	\N	Coffe and Cocoa Development in Timor Leste	\N	\N	The National Cooperative Business Association (NCBA) with Cooperative Cafe Timor Leste (CCT) are the implementing partners of the currenct COCAR programme, of wich the coffe component (Cofee Farm  Rehabilitation Project)	\N	The National Cooperative Business Association (NCBA) with Cooperative Cafe Timor Leste (CCT) are the implementing partners of the currenct COCAR programme, of wich the coffe component (Cofee Farm  Rehabilitation Project)	\N	\N	2015-06-29	2020-06-30	2016-11-09	\N	\N	\N	\N	\N	A	1	\N	\N
24953	Vocational Training and Social Promotion in East Timor	\N	Vocational Training and Social Promotion in East Timor	Formacao professional e Promocao Social em Timor Leste	\N	Contribute to the professional training of the Timorese population and support technical consolidation	\N	Contribute to the professional training of the Timorese population and support technical consolidation	Contribuir para a capacitacao professional da populacao Timorense e apoiar a consolidacao tecnica	\N	2010-06-01	\N	2016-11-15	\N	\N	\N	\N	\N	A	1	\N	\N
24954	Strengthening of the National Intelligence Service of East Timor	\N	Strengthening of the National Intelligence Service of East Timor	Fortalecimento do Servicos Nacional de Inteligencia de Timor Leste	\N	Contribute to the National Intelligence Service of TLS plays, in an integrated way	\N	Contribute to the National Intelligence Service of TLS plays, in an integrated way	Contribuir para o servicos Nacional de Inteligencia de TLS desempenhe, de forma integrada	\N	2012-02-12	\N	2016-11-15	\N	\N	\N	\N	\N	A	1	\N	\N
24956	Youth Sexual and Reproductive Health (SRH) and Comprenhensive Sexuality Education (CSE)	\N	Youth Sexual and Reproductive Health (SRH) and Comprenhensive Sexuality Education (CSE)	\N	\N	Increased National Capacity to design and implement community and school based comprehensive sexuality education programmes that promote human rights and gender equality and increase the availability of young people to comprehensive quality sexual health information and services	\N	Increased National Capacity to design and implement community and school based comprehensive sexuality education programmes that promote human rights and gender equality and increase the availability of young people to comprehensive quality sexual health information and services	\N	\N	2015-12-16	2019-12-31	2016-11-10	\N	\N	\N	\N	\N	A	1	\N	\N
24957	Support to Science and Technology Development and  Education in Timor Leste (Various Activities)	\N	Support to Science and Technology Development and  Education in Timor Leste (Various Activities)	\N	\N	The Project is to Support science and technology education and development in TLS by carrying out training workshop ps, Seminar and fora in collaboration with stakeholder in science education	\N	The Project is to Support science and technology education and development in TLS by carrying out training workshop ps, Seminar and fora in collaboration with stakeholder in science education	\N	\N	2011-12-01	\N	2016-11-10	\N	\N	\N	\N	\N	A	1	\N	\N
24955	Support for the Strengthening of the East Timor School Lunch Program	\N	Support for the Strengthening of the East Timor School Lunch Program	Apoio ao Fortalecimento do Programa do Merenda Escolar de Timor Leste	\N	Contribute to the creation and improvement of Timorese Mechanism with the food level	\N	Contribute to the creation and improvement of Timorese Mechanism with the food level	Contribuir com a criacao e a aperfeicoamento de Mecanismo Timorenses com vistas a incrementar os nivel de seguranca alimentar e nutricional	\N	2010-02-11	\N	2016-11-15	\N	\N	\N	\N	\N	A	1	\N	\N
24960	Strengthening resilience of costal and small island communities towards hydro-meteorological hazards and climate change impacts (StResCom)	\N	Strengthening resilience of costal and small island communities towards hydro-meteorological hazards and climate change impacts (StResCom)	\N	\N	Training and workshop conducted among key goverment official from the disaster and risk reduction agency and the reduction sector including civil society and NGOs working in climate change issues and hydro-meteriological hazard	\N	Training and workshop conducted among key goverment official from the disaster and risk reduction agency and the reduction sector including civil society and NGOs working in climate change issues and hydro-meteriological hazard	\N	\N	2010-08-31	2018-07-31	2016-11-10	\N	\N	\N	\N	\N	A	1	\N	\N
24961	Sustainable Development,Poverty Eradication and Vulnerable Community Empowerment in Timor Leste through Safeguarding the Cultural and Natural Heritage	\N	Sustainable Development,Poverty Eradication and Vulnerable Community Empowerment in Timor Leste through Safeguarding the Cultural and Natural Heritage	\N	\N	\N	\N	\N	\N	\N	2013-01-01	\N	2016-11-10	\N	\N	\N	\N	\N	A	1	\N	\N
24962	Developing Capacities of the Education System of Timor Leste in improving inclusive Education practies and minimum standart guidelines	\N	Developing Capacities of the Education System of Timor Leste in improving inclusive Education practies and minimum standart guidelines	\N	\N	The project aimed to support the Ministry of Education in its inclusive education programme in developing the capacity of the inclusive Education Unit through training and orientation on inclusive education practices and minimum standart guildelines in inclusive educatin progamme implementation	\N	The project aimed to support the Ministry of Education in its inclusive education programme in developing the capacity of the inclusive Education Unit through training and orientation on inclusive education practices and minimum standart guildelines in inclusive educatin progamme implementation	\N	\N	2011-01-31	\N	2016-11-11	\N	\N	\N	\N	\N	A	1	\N	\N
24963	Capacity Development on Polulation and Sustainable Development	\N	Capacity Development on Polulation and Sustainable Development	\N	\N	This Project focuses on strengthening analytical Capacity at national and sub national level for utilizing data on population, reproductive health and gender, in order to develop, implement, monitor policies and programmes	\N	This Project focuses on strengthening analytical Capacity at national and sub national level for utilizing data on population, reproductive health and gender, in order to develop, implement, monitor policies and programmes	\N	\N	2013-01-01	\N	2016-11-11	\N	\N	\N	\N	\N	A	1	\N	\N
24959	Trade Union Cooperation with the Confederation of East Timorese Trade Unions (CSTL)	\N	Trade Union Cooperation with the Confederation of East Timorese Trade Unions (CSTL)	Cooperacao Sindical com a Confederacao dos Sindicatos de Timor Leste (CSTL)	\N	Promote and strengthen technical and trade union cooperation, providing for a permanent exchange of information	\N	Promote and strengthen technical and trade union cooperation, providing for a permanent exchange of information	Promover e reforcar a cooperacao tecnica e sindical, formentado uma troca permanente de informacoes, visando o desenvolvimento sindical em Timor Leste e em Portugal, com beneficio dos trabalhadores que as centrais repsentam	\N	2014-07-10	\N	2016-11-15	\N	\N	\N	\N	\N	A	1	\N	\N
25004	Baucau Water for Future Project	\N	Baucau Water for Future Project	\N	\N	Increased household access to safe water and use of sanitation facilities	\N	Increased household access to safe water and use of sanitation facilities	\N	\N	2014-10-01	2018-09-30	2016-11-22	\N	\N	\N	\N	\N	A	1	\N	\N
25007	Aquaculture Development	\N	Aquaculture Development	\N	\N	Aquaculture Production delivers sustainable nutritional benefits for the people Timor Leste	\N	Aquaculture Production delivers sustainable nutritional benefits for the people Timor Leste	\N	\N	2013-06-26	2019-06-30	2016-11-22	\N	\N	\N	\N	\N	A	1	\N	\N
24964	Estabilishment of Coordination Mechanism for Population Programmes - National Population Committee	\N	Estabilishment of Coordination Mechanism for Population Programmes - National Population Committee	\N	\N	Under this project it is expected that a National Population Commision and techical working group is Estabilished to formulate a National Policy that ensure Population, reproductive health and gender concerns are intergrated in to all sectoral progammes	\N	Under this project it is expected that a National Population Commision and techical working group is Estabilished to formulate a National Policy that ensure Population, reproductive health and gender concerns are intergrated in to all sectoral progammes	\N	\N	2014-12-31	\N	2016-11-11	\N	\N	\N	\N	\N	A	1	\N	\N
24965	Technical Assistant to Support Capacity Building to NAO Services	\N	Technical Assistant to Support Capacity Building to NAO Services	\N	\N	To Provide long term technical support to the NAO services in all aspects related to the menagament of EU-TL cooperation as well as non-key to provide adhoc training and TA related EU-Timor Leste	\N	To Provide long term technical support to the NAO services in all aspects related to the menagament of EU-TL cooperation as well as non-key to provide adhoc training and TA related EU-Timor Leste	\N	\N	2016-05-04	\N	2016-11-11	\N	\N	\N	\N	\N	A	1	\N	\N
24966	Technical Assitant to support the visibility of all EU-Timor Leste Cooperation Project	\N	Technical Assitant to support the visibility of all EU-Timor Leste Cooperation Project	\N	\N	To Support the visibility on EU-TL cooperation project on integrated, coherent, coordinated  and long term basis	\N	To Support the visibility on EU-TL cooperation project on integrated, coherent, coordinated  and long term basis	\N	\N	2016-06-10	2018-06-09	2016-11-11	\N	\N	\N	\N	\N	A	1	\N	\N
24967	Support to Public Financial Management Reform	\N	Support to Public Financial Management Reform	\N	\N	The specific objective of this budget support is to improve public financial management and in particular domestic revenue mobilisation by sustainable strengthen the tax and customs administration	\N	The specific objective of this budget support is to improve public financial management and in particular domestic revenue mobilisation by sustainable strengthen the tax and customs administration	\N	\N	2014-04-04	2017-03-31	2016-11-11	\N	\N	\N	\N	\N	A	1	\N	\N
