272	2005	Post-conflict pro-poor private-sector development: The case of Timor-Leste	\N	Post-conflict pro-poor private-sector development: The case of Timor-Leste	\N	\N	Post-conflict economic development is central to reducing poverty and improving local livelihoods. In this regard, many post-conflict development plans place a high priority on private-sector development. This paper examines the role of the private sector in post-conflict situations and discusses possible interventions for economic recovery based on a review of the literature and fieldwork in Timor-Leste. The paper identifies key factors critical to pro-poor private-sector development in post-conflict situations, with particular reference to Timor-Leste, considers some of the major obstacles, and suggests public policies to identify promising export products and to strengthen small and micro enterprises that might help the country to achieve pro-poor economic recovery and growth.	\N	Post-conflict economic development is central to reducing poverty and improving local livelihoods. In this regard, many post-conflict development plans place a high priority on private-sector development. This paper examines the role of the private sector in post-conflict situations and discusses possible interventions for economic recovery based on a review of the literature and fieldwork in Timor-Leste. The paper identifies key factors critical to pro-poor private-sector development in post-conflict situations, with particular reference to Timor-Leste, considers some of the major obstacles, and suggests public policies to identify promising export products and to strengthen small and micro enterprises that might help the country to achieve pro-poor economic recovery and growth.	\N	\N	RPR
274	2005	Sustainability and peace building: a key challenge	\N	Sustainability and peace building: a key challenge	\N	\N	The overarching challenge facing the growing number of international peace-building interventions is to achieve sustainable peace. This paper illustrates this proposition through a brief investigation of the situation in Timor-Leste as the UN mission withdraws at the five-year state-building mark, and in Haiti as a ninth UN mission is established. Adopting the view that participatory democratic governance will best ensure long-term peace, the paper maintains that to build sustainable peace requires transformation on three interrelated fronts: (a) transformation of the society from one that resorts to violence to one that resorts to political means to resolve conflict, requiring that the elite negotiate and that there should be widespread social dialogue and reconciliation; (b) reform of the governance framework to seek to ensure both that a negotiated governance arrangement between parties prevents future conflict and the adoption of basic democratic governance; and (c) the creation of meaningful institutions that will be sustainable after the mission leaves. These institutions cannot be imposed from outside, but must be bodies that re able to perform their core function and are committed to doing so.	\N	The overarching challenge facing the growing number of international peace-building interventions is to achieve sustainable peace. This paper illustrates this proposition through a brief investigation of the situation in Timor-Leste as the UN mission withdraws at the five-year state-building mark, and in Haiti as a ninth UN mission is established. Adopting the view that participatory democratic governance will best ensure long-term peace, the paper maintains that to build sustainable peace requires transformation on three interrelated fronts: (a) transformation of the society from one that resorts to violence to one that resorts to political means to resolve conflict, requiring that the elite negotiate and that there should be widespread social dialogue and reconciliation; (b) reform of the governance framework to seek to ensure both that a negotiated governance arrangement between parties prevents future conflict and the adoption of basic democratic governance; and (c) the creation of meaningful institutions that will be sustainable after the mission leaves. These institutions cannot be imposed from outside, but must be bodies that re able to perform their core function and are committed to doing so.	\N	\N	JRN
310	2015	FM Nia Artigu KonabaSeguransa 18 Juñu 2015	FM Nia Artigu KonabaSeguransa 18 Juñu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
308	2015	FM Nia Artigu Konaba Seguransa 17 Juñu 2015\r\n	FM Nia Artigu Konaba Seguransa 17 Juñu 2015\r\n	\N	\N	\N	\N	\N	\N	\N	\N	PRI
318	2015	FM Nia Artigu Konaba Seguransa 25 Juñu 2015	FM Nia Artigu Konaba Seguransa 25 Juñu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
329	2015	FM Nia Artigu Konaba Seguransa 08 Jullu 2015	FM Nia Artigu Konaba Seguransa 08 Jullu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
331	2015	FM Nia Artigu Konaba Seguransa 13 Jullu 2015	FM Nia Artigu Konaba Seguransa 13 Jullu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
371	0	Relatoriu Annual Belun Nian 2011	Relatoriu Annual Belun Nian 2011	\N	\N	\N	\N	\N	\N	\N	\N	RPR
275	2005	The World Bank's land of kiosks: Community driven development in Timor-Leste	\N	The World Bank's land of kiosks: Community driven development in Timor-Leste	\N	\N	The World Bank's Community Empowerment and Local Governance Project (CEP) was the key donor programme to assist with community reconstruction in a newly independent Timor-Leste. Commencing in 2000, the US$18 million project provided funds to over 400 local development councils that had been newly created to meet their community's development needs. Rather than creating genuine participatory structures, tight deadlines to disburse project funds and bureaucratic project rules reduced the councils to little more than transmission lines to Bank-controlled dollars. By bypassing existing governance structures, including that of the fledging government, the councils also bypassed sources of local legitimacy and technical knowledge, which resulted in community conflict, indifference, and poor project sustainability. The CEP's poorly administered microcredit scheme led to a proliferation of unviable kiosks - underlining the folly of hastily attempting to construct a market economy on a deeply scarred subsistence economy.	\N	The World Bank's Community Empowerment and Local Governance Project (CEP) was the key donor programme to assist with community reconstruction in a newly independent Timor-Leste. Commencing in 2000, the US$18 million project provided funds to over 400 local development councils that had been newly created to meet their community's development needs. Rather than creating genuine participatory structures, tight deadlines to disburse project funds and bureaucratic project rules reduced the councils to little more than transmission lines to Bank-controlled dollars. By bypassing existing governance structures, including that of the fledging government, the councils also bypassed sources of local legitimacy and technical knowledge, which resulted in community conflict, indifference, and poor project sustainability. The CEP's poorly administered microcredit scheme led to a proliferation of unviable kiosks - underlining the folly of hastily attempting to construct a market economy on a deeply scarred subsistence economy.	\N	\N	JRN
276	2003	Another invasion: Lessons from international support to East Timorese NGOs	\N	Another invasion: Lessons from international support to East Timorese NGOs	\N	\N	This article seeks to contribute to the debate on collaboration between national and international NGOs. It argues that it is vital for the development of stable, independent, and viable civil societies that international NGOs promote a bottom-up approach in their support to and collaboration with local NGOs, especially among those emerging from situations of conflict or other profound social disruptions. From a study carried out in East Timor, the author concludes that there is a noticeable discrepancy between rhetoric and practice with regard to such support. The multiple challenges the international NGO community faces on this front persist despite the existence of abundant learning opportunities accumulated through years of development work. The author argues that such challenges are less a question of standards and rules than of basic approach, attitudes, and power relations. She maintains that if international NGOs and the wider international community do not alter their approach, they will suffocate rather than foster the development of a viable and autonomous civil society in the countries in which they operate.	\N	This article seeks to contribute to the debate on collaboration between national and international NGOs. It argues that it is vital for the development of stable, independent, and viable civil societies that international NGOs promote a bottom-up approach in their support to and collaboration with local NGOs, especially among those emerging from situations of conflict or other profound social disruptions. From a study carried out in East Timor, the author concludes that there is a noticeable discrepancy between rhetoric and practice with regard to such support. The multiple challenges the international NGO community faces on this front persist despite the existence of abundant learning opportunities accumulated through years of development work. The author argues that such challenges are less a question of standards and rules than of basic approach, attitudes, and power relations. She maintains that if international NGOs and the wider international community do not alter their approach, they will suffocate rather than foster the development of a viable and autonomous civil society in the countries in which they operate.	\N	\N	JRN
284	2015	FM Nia Artigu Konaba Seguransa 16 Maiu 2015	FM Nia Artigu Konaba Seguransa 16 Maiu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
285	2015	FM Nia Artigu Konaba Seguransa 18 Maiu 2015	FM Nia Artigu Konaba Seguransa 18 Maiu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
289	2015	FM Nia Artigu Konaba Seguransa 22 Maiu 2015	FM Nia Artigu Konaba Seguransa 22 Maiu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
281	2015	FM Nia Artigu Konaba Seguransa 14 Maiu 2015	FM Nia Artigu Konaba Seguransa 14 Maiu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
304	2015	FM Nia Artigu Konaba Seguransa 12 Juñu 2015	FM Nia Artigu Konaba Seguransa 12 Juñu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
288	2015	FM Nia Artigu Konaba Seguransa 21 Maiu 2015	FM Nia Artigu Konaba Seguransa 21 Maiu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
294	2015	FM Nia Artigu Konaba Seguransa 29 Maiu 2015	FM Nia Artigu Konaba Seguransa 29 Maiu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
291	2015	FM Nia Artigu Konaba Seguransa 26 Maiu 2015	FM Nia Artigu Konaba Seguransa 26 Maiu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
293	2015	FM Nia Artigu Konaba Seguransa 28 Maiu 2015	FM Nia Artigu Konaba Seguransa 28 Maiu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
292	2015	FM Nia Artigu Konaba Seguransa 27 Maiu 2015	FM Nia Artigu Konaba Seguransa 27 Maiu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
282	2015	FM Nia Artigu Konaba Seguransa 15 Maiu 2015	FM Nia Artigu Konaba Seguransa 15 Maiu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
290	2015	FM Nia Artigu Konaba Seguransa 25 Maiu 2015	FM Nia Artigu Konaba Seguransa 25 Maiu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
287	2015	FM Nia Artigu Konaba Seguransa 19 Maiu 2015	FM Nia Artigu Konaba Seguransa 19 Maiu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
280	2015	FM Nia Artigu Konaba Seguransa 12 Maiu 2015	FM Nia Artigu Konaba Seguransa 12 Maiu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
297	2015	FM Nia Artigu Konaba Seguransa 3 Juñu 2015	FM Nia Artigu Konaba Seguransa 3 Juñu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
295	2015	FM Nia Artigu Konaba Seguransa 1 Juñu 2015	FM Nia Artigu Konaba Seguransa 1 Juñu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
303	2015	FM Nia Artigu Konaba Seguransa 11 Juñu 2015	FM Nia Artigu Konaba Seguransa 11 Juñu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
296	2015	FM Nia Artigu Konaba Seguransa 2 Juñu 2015	FM Nia Artigu Konaba Seguransa 2 Juñu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
279	2015	FM Nia Artigu Konaba Seguransa 13 Maiu 2015	FM Nia Artigu Konaba Seguransa 13 Maiu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
300	2015	FM Nia Artigu Konaba Seguransa 6 Juñu 2015	FM Nia Artigu Konaba Seguransa 6 Juñu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
299	2015	FM Nia Artigu Konaba Seguransa 5 Juñu 2015	FM Nia Artigu Konaba Seguransa 5 Juñu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
298	2015	FM Nia Artigu Konaba Seguransa 8 Juñu 2015	FM Nia Artigu Konaba Seguransa 8 Juñu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
301	2015	FM Nia Artigu Konaba Seguransa 9 Juñu 2015	FM Nia Artigu Konaba Seguransa 9 Juñu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
302	2015	FM Nia Artigu Konaba Seguransa 10 Juñu 2015	FM Nia Artigu Konaba Seguransa 10 Juñu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
311	2003	Timor-Leste 2003 Demographic and Health Survey	Timor-Leste 2003 Demographic and Health Survey	\N	\N	\N	The TL 2003 DHS is the first comprehensive assessment of the demographic, health and nutrition status of the population of this newly independent state. The province of East Timor was included in the samples of the 1991 and 1997 Indonesian Demographic and Health Surveys but only a small number of households were sampled. Following the establishment of the UN transitional administration, national planning efforts were constrained in part by the paucity of credible development planning information. Although the surveys conducted as part of the 2001 Poverty Assessment of Timor Leste resulted in improved development planning data, these surveys did not focus on the collection of the demographic, social, health and nutrition data required for planning and evaluating health care services.\r\n\r\nThe TL 2003 DHS aims to fill the information gap about the demographic, health and nutrition situation in the country, and provide the planning data needed to develop health services including reproductive health, maternal and child health, child spacing and nutrition programs	\N	The TL 2003 DHS is the first comprehensive assessment of the demographic, health and nutrition status of the population of this newly independent state. The province of East Timor was included in the samples of the 1991 and 1997 Indonesian Demographic and Health Surveys but only a small number of households were sampled. Following the establishment of the UN transitional administration, national planning efforts were constrained in part by the paucity of credible development planning information. Although the surveys conducted as part of the 2001 Poverty Assessment of Timor Leste resulted in improved development planning data, these surveys did not focus on the collection of the demographic, social, health and nutrition data required for planning and evaluating health care services.\r\n\r\nThe TL 2003 DHS aims to fill the information gap about the demographic, health and nutrition situation in the country, and provide the planning data needed to develop health services including reproductive health, maternal and child health, child spacing and nutrition programs	\N	\N	RPR
312	2010	Timor-Leste Demographic and Health Survey 2009-10	\N	Timor-Leste Demographic and Health Survey 2009-10	\N	\N	The 2009-10 Timor-Leste Demographic and Health Survey (TLDHS) is the first national\r\nlevel population and health survey conducted as part of the global Demographic and Health Surveys\r\n(DHS) program supported by USAID, but the second Demographic and Health survey in the country.\r\nThe first DHS was done in 2003 under the guidance of ACIL Australia Pty Ltd, University of\r\nNewcastle and the Australian National University. The TLDHS 2009-10 is implemented by the\r\nNational Statistics Directorate of the General Directorate for Policy Analysis and Research of the\r\nMinistry of Finance, under the aegis of the Ministry of Health.	\N	The 2009-10 Timor-Leste Demographic and Health Survey (TLDHS) is the first national\r\nlevel population and health survey conducted as part of the global Demographic and Health Surveys\r\n(DHS) program supported by USAID, but the second Demographic and Health survey in the country.\r\nThe first DHS was done in 2003 under the guidance of ACIL Australia Pty Ltd, University of\r\nNewcastle and the Australian National University. The TLDHS 2009-10 is implemented by the\r\nNational Statistics Directorate of the General Directorate for Policy Analysis and Research of the\r\nMinistry of Finance, under the aegis of the Ministry of Health.	\N	\N	RPR
313	2011	Timor-Leste Household Income and Expenditure Survey 2011	\N	Timor-Leste Household Income and Expenditure Survey 2011	\N	\N	The National Statistics Directorate (NSD) is responsible for national statistics in Timor-\r\nLeste. Its programme of data collection has been expanded with a Household Income and\r\nExpenditure Survey (HIES), the field work for which was started on January 24, 2011. The\r\nresults complement statistical information that is already available from a number of other\r\nsurveys and Censuses of Population and Housing undertaken in July 2004 and in July 2010.\r\nThe results of the HIES will be of value especially for adjusting the basket of goods\r\nconstituting the basis for the CPI (consumer price index). They also have important\r\nimplication in constructing the national accounts. Furthermore, such data provide useful\r\ninformation for poverty studies.	\N	The National Statistics Directorate (NSD) is responsible for national statistics in Timor-\r\nLeste. Its programme of data collection has been expanded with a Household Income and\r\nExpenditure Survey (HIES), the field work for which was started on January 24, 2011. The\r\nresults complement statistical information that is already available from a number of other\r\nsurveys and Censuses of Population and Housing undertaken in July 2004 and in July 2010.\r\nThe results of the HIES will be of value especially for adjusting the basket of goods\r\nconstituting the basis for the CPI (consumer price index). They also have important\r\nimplication in constructing the national accounts. Furthermore, such data provide useful\r\ninformation for poverty studies.	\N	\N	RPR
316	2015	FM Nia Artigu Konaba Seguransa 23 Juñu 2015	FM Nia Artigu Konaba Seguransa 23 Juñu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
324	2015	FM Nia Artigu Konaba Seguransa 02 Jullu 2015	FM Nia Artigu Konaba Seguransa 02 Jullu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
317	2015	FM Nia Artigu Konaba Seguransa 24 Juñu 2015	FM Nia Artigu Konaba Seguransa 24 Juñu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
321	2015	FM Nia Artigu Konaba Seguransa 30 Juñu 2015	FM Nia Artigu Konaba Seguransa 30 Juñu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
322	2015	FM Nia Artigu Konaba Seguransa 27 Juñu 2015	FM Nia Artigu Konaba Seguransa 27 Juñu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
323	2015	FM Nia Artigu Konaba Seguransa 01 Jullu 2015	FM Nia Artigu Konaba Seguransa 01 Jullu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
314	2015	FM Nia Artigu Konaba Seguransa 19 Juñu 2015	FM Nia Artigu Konaba Seguransa 19 Juñu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
319	2015	FM Nia Artigu Konaba Segurana 26 Juñu 2015	FM Nia Artigu Konaba Segurana 26 Juñu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
315	2015	FM Nia Artigu Konaba Seguransa 22 Juñu 2015	FM Nia Artigu Konaba Seguransa 22 Juñu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
325	2015	FM Nia Artigu Konaba Seguransa 03 Jullu 2015	FM Nia Artigu Konaba Seguransa 03 Jullu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
328	2015	FM Nia Artigu Konaba Seguransa 07 Jullu 2015	FM Nia Artigu Konaba Seguransa 07 Jullu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
320	2015	FM Nia Artigu Konaba Seguransa 29 Juñu 2015	FM Nia Artigu Konaba Seguransa 29 Juñu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
326	2015	FM Nia Artigu Konaba Seguransa 04 Jullu 2015	FM Nia Artigu Konaba Seguransa 04 Jullu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
327	2015	FM Nia Artigu Konaba Seguransa 06 Jullu 2015	FM Nia Artigu Konaba Seguransa 06 Jullu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
330	2015	FM Nia Artigu Konaba Seguransa 10 Jullu 2015	FM Nia Artigu Konaba Seguransa 10 Jullu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
332	2015	FM Nia Artigu KOnaba Seguransa 09 Jullu 2015	FM Nia Artigu KOnaba Seguransa 09 Jullu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
333	2015	FM Nia Artigu Konaba Seguransa 11 Jullu 2015	FM Nia Artigu Konaba Seguransa 11 Jullu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
305	2015	FM Nia Artigu Konaba Seguransa 13 Juñu 2015	FM Nia Artigu Konaba Seguransa 13 Juñu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
334	2015	FM Nia Artigu Konaba Seguransa 14 Jullu 2015	FM Nia Artigu Konaba Seguransa 14 Jullu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
336	2015	FM Nia Artigu Konaba Seguransa 20 Jullu 2015	FM Nia Artigu Konaba Seguransa 20 Jullu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
335	2015	FM Nia Artigu Konaba Seguransa 15 Jullu 2015	FM Nia Artigu Konaba Seguransa 15 Jullu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
354	2012	The people’s voice on corruption in Timor-Leste	\N	The people’s voice on corruption in Timor-Leste	\N	\N	\N	\N	\N	\N	\N	RPR
356	\N	Hakbít Partisipasaun Feto iha Prosesu Konsolidasaun Demokrasia iha Timor-Leste	Hakbít Partisipasaun Feto iha Prosesu Konsolidasaun Demokrasia iha Timor-Leste	\N	\N	\N	\N	\N	\N	\N	\N	RPR
337	2015	FM Nia Artigu Konaba Seguransa 16 Jullu 2015	FM Nia Artigu Konaba Seguransa 16 Jullu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
338	2015	FM Nia Artigu Konaba Seguransa 21 Jullu 2015\r\n	FM Nia Artigu Konaba Seguransa 21 Jullu 2015\r\n	\N	\N	\N	\N	\N	\N	\N	\N	PRI
357	2012	A Monitoring and Evaluation Framework for the National Action Plan on Gender-Based Violence	\N	A Monitoring and Evaluation Framework for the National Action Plan on Gender-Based Violence	\N	\N	\N	\N	\N	\N	\N	RPR
359	\N	Deklarasaun Universál Direitus Umanus	Deklarasaun Universál Direitus Umanus	\N	\N	\N	\N	\N	\N	\N	\N	PRI
360	2003	Final report on workshop and district consultations for domestic violence legislation	\N	Final report on workshop and district consultations for domestic violence legislation	\N	\N	\N	\N	\N	\N	\N	RPR
339	2015	FM Nia Artigu Konaba Seguransa 22 Jullu 2015	FM Nia Artigu Konaba Seguransa 22 Jullu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
340	2015	FM Nia Artigu Konaba Seguransa 23 Jullu 2015	FM Nia Artigu Konaba Seguransa 23 Jullu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
361	2002	Gender-Based Violence: Challenges and Way Forward. A Report of Focus Groups in Four Districts	\N	Gender-Based Violence: Challenges and Way Forward. A Report of Focus Groups in Four Districts	\N	\N	\N	\N	\N	\N	\N	RPR
345	2015	FM Nia Artigu Konaba Seguransa 31 Jullu 2015	FM Nia Artigu Konaba Seguransa 31 Jullu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
344	2015	FM Nia Artigu Konaba Seguransa 30 Jullu 2015	FM Nia Artigu Konaba Seguransa 30 Jullu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
341	2015	FM Nia Artigu Konaba Seguransa 27 Jullu 2015	FM Nia Artigu Konaba Seguransa 27 Jullu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
365	2015	FM Nia Artigu Konaba Seguransa 18 Agostu 2015	FM Nia Artigu Konaba Seguransa 18 Agostu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
342	2015	FM Nia Artigu Konaba Seguransa 28 Jullu 2015	FM Nia Artigu Konaba Seguransa 28 Jullu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
346	2015	FM Nia Artigu Konaba Seguransa 3 Agostu 2015	FM Nia Artigu Konaba Seguransa 3 Agostu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
363	2007	Voicing the Experience of Silenced Women. A Report of Violence Against Women 2005-2006	\N	Voicing the Experience of Silenced Women. A Report of Violence Against Women 2005-2006	\N	\N	\N	\N	\N	\N	\N	RPR
343	2015	FM Nia Artigu Konaba Seguransa 29 Jullu 2015	FM Nia Artigu Konaba Seguransa 29 Jullu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
362	2003	Prevalence of Gender-Based Violence in East Timor	\N	Prevalence of Gender-Based Violence in East Timor	\N	\N	\N	\N	\N	\N	\N	RPR
347	2015	FM Nia Artigu Konaba Seguransa 4 Agostu 2015	FM Nia Artigu Konaba Seguransa 4 Agostu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
348	2015	FM Nia Artigu Konaba Seguransa 5 Agostu 2015 	FM Nia Artigu Konaba Seguransa 5 Agostu 2015 	\N	\N	\N	\N	\N	\N	\N	\N	PRI
349	2015	FM Nia Artigu Konaba Seguransa 10 Agostu 2015	FM Nia Artigu Konaba Seguransa 10 Agostu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
350	2015	FM Nia Artigu Konaba Seguransa 11 Agostu 2015	FM Nia Artigu Konaba Seguransa 11 Agostu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
233	\N	Fundasaun Mahein Nia Hanoin 	Fundasaun Mahein Nia Hanoin 	\N	\N	\N	Fundasaun Mahein Nia Hanoin, ne'e relatoriu boot halo iha tinan ida hasai dala ida kona-ba Seitor Siguransa iha Timor-Leste. 	Fundasaun Mahein Nia Hanoin, ne'e relatoriu boot halo iha tinan ida hasai dala ida kona-ba Seitor Siguransa iha Timor-Leste. 	Fundasaun Mahein Nia Hanoin is an investagion piece into Timor-Leste Security Sector. This is FM's largest report with FM having a stated goal of producing four per year	\N	\N	RPR
352	2015	FM Nia Artigu Konaba Seguransa 12 Agostu 2015	FM Nia Artigu Konaba Seguransa 12 Agostu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
364	2015	FM Nia Artigu Konaba Seguransa 17 Agostu 2015	FM Nia Artigu Konaba Seguransa 17 Agostu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
367	2015	FM Nia Artigu Kona-ba Seguransa 27 Agostu 2015	FM Nia Artigu Kona-ba Seguransa 27 Agostu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
366	2015	FM Nia Artigu Konaba Seguransa 19 Agostu 2015	FM Nia Artigu Konaba Seguransa 19 Agostu 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
237	\N	Fundasaun Mahein Nia Lian - No. 77 -	Fundasaun Mahein Nia Lian - No. 77 -	\N	\N	\N	Relatroiu nee presentasaun FM nia peskiza laran Sectro Siguransa	Relatroiu nee presentasaun FM nia peskiza laran Sectro Siguransa	These reports present the latest findings of FM's research into the Security Sector	\N	\N	RPR
368	2015	FM Nia Artigu Konaba Seguransa 16 Setembru 2015	FM Nia Artigu Konaba Seguransa 16 Setembru 2015	\N	\N	\N	\N	\N	\N	\N	\N	PRI
369	2015	Map of Atauro	\N	Map of Atauro	\N	\N	\N	\N	\N	\N	\N	MP
355	2013	Promoting Social and Economic Inclusion for Women and Youth in Timor-Leste	\N	Promoting Social and Economic Inclusion for Women and Youth in Timor-Leste	\N	\N	This research project identifies key barriers to increasing social and economic participation of women and youth in Timor-Leste predominantly based on the views and opinions of Timorese citizens.	\N	This research project identifies key barriers to increasing social and economic participation of women and youth in Timor-Leste predominantly based on the views and opinions of Timorese citizens.	\N	\N	RPR
358	2002	CEDAW Konvensaun atu halakon diskriminasaun hotu kontra feto	CEDAW Konvensaun atu halakon diskriminasaun hotu kontra feto	\N	\N	\N	CEDAW Konvensaun atu halakon diskriminasaun hotu kontra feto	CEDAW Konvensaun atu halakon diskriminasaun hotu kontra feto	\N	\N	\N	FCT
65	0	Belun EWER Situation Review	ATRES Revista Situasaun	Belun EWER Situation Review	\N	\N	Belun EWER Situation Review	ATRES Revista Situasaun	Belun EWER Situation Review	\N	\N	RPR
28	2012	“Ami Sei Vítima Beibeik”: Looking to the needs of domestic violence victims	\N	“Ami Sei Vítima Beibeik”: Looking to the needs of domestic violence victims	\N	\N	\N	\N	\N	\N	\N	RPR
60	2013	A Survey of Community-Police Perceptions, 2013	Levantamentu kona-ba persepsaun polísia komunidade iha Timor-Leste 2013	A Survey of Community-Police Perceptions, 2013	\N	\N	\N	\N	\N	\N	\N	RPR
47	2012	Handbook for legal aid lawyers: A practical guide	Manuál ba advogadu iha área asisténsia legál. Matadalan ba prátika	Handbook for legal aid lawyers: A practical guide	\N	\N	\N	\N	\N	\N	\N	GDL
27	2011	Institutionalising community policing in Timor-Leste: Exploring the politics of police reform	\N	Institutionalising community policing in Timor-Leste: Exploring the politics of police reform	\N	\N	\N	\N	\N	\N	\N	RPR
195	2014	Timor-Leste	\N	Timor-Leste	\N	\N	\N	\N	\N	\N	\N	RPR
408	2016	TIMOR LESTE OVERVIEW OF FINDINGS	\N	TIMOR LESTE OVERVIEW OF FINDINGS	\N	\N	\N	\N	\N	\N	\N	RPR
409	2015	TIMOR-LESTE ECONOMIC DIVERSIFICATION ANALYSIS: CANDLENUT, MOBILE FINANCE MARKET & TOURISM  ASSESSMENTS	\N	TIMOR-LESTE ECONOMIC DIVERSIFICATION ANALYSIS: CANDLENUT, MOBILE FINANCE MARKET & TOURISM  ASSESSMENTS	\N	\N	\N	\N	\N	\N	\N	RPR
410	2016	Timor Tourism- Donor Activities and Resources	\N	Timor Tourism- Donor Activities and Resources	\N	\N	Timor Tourism- Donor Activities and Resources	\N	Timor Tourism- Donor Activities and Resources	\N	\N	RPR
414	2012	Mata Dalan Fasilitasaun Diálogu no Mediasaun Komunitária	Mata Dalan Fasilitasaun Diálogu no Mediasaun Komunitária	\N	\N	\N	Matadalan ne'e elabora fasilitador ho komunidade sira iha mediasaun no inisiativa dialogu. Matadalan ne'e kria ho suporta husi unit Prevensaun Krize no Rekuperasaun, PNUD nian, servisu hamutuk ho Ministru Solidaridade Sosial, Departamentu Harii Paz no Coezaun Sosial	Matadalan ne'e elabora fasilitador ho komunidade sira iha mediasaun no inisiativa dialogu. Matadalan ne'e kria ho suporta husi unit Prevensaun Krize no Rekuperasaun, PNUD nian, servisu hamutuk ho Ministru Solidaridade Sosial, Departamentu Harii Paz no Coezaun Sosial	\N	\N	\N	RPR
